#id,enabled / disabled,list of ship types for building,"chance to have, percent",,,type of part,comes in paires (around centerline axis),"group, use same part data for same group",necessary present param of part,put at centerline,put to sides,range-z [-1;+1] define range from back to front of ship,see previos,filtering condition,"additional params:
"465/gun/p/c1///s/sec_cal/auto_refit, or(tag[French_Style_Quads];tag[BB_Modern];tag[BB_Modern_Iowa];tag[BC_Modern];tag[BC_Modern_Japan];tag[barbette_need];tag[BB_Modern_Germany];tag[No_Barb];tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB];tag[Nelson];tag[BC_ForeCastle];tag[Mixed_Quads];tag[BB_Fuso])",,"bb, bc",,6,16,gun,p,c1,,,s,-1,1,sec_cal,"auto_refit, or(tag[French_Style_Quads];tag[BB_Modern];tag[BB_Modern_Iowa];tag[BC_Modern];tag[BC_Modern_Japan];tag[barbette_need];tag[BB_Modern_Germany];tag[No_Barb];tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB];tag[Nelson];tag[BC_ForeCastle];tag[Mixed_Quads];tag[BB_Fuso])",,
"466/gun/p/c2///s/ter_cal/auto_refit, or(tag[French_Style_Quads];tag[BB_Modern];tag[BB_Modern_Iowa];tag[BC_Modern];tag[BC_Modern_Japan];tag[barbette_need];tag[BB_Modern_Germany];tag[No_Barb];tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB];tag[Nelson];tag[BC_ForeCastle];tag[Mixed_Quads];tag[BB_Fuso])",,"bb, bc",,32,64,gun,p,c2,,,s,-1,1,ter_cal,"auto_refit, or(tag[French_Style_Quads];tag[BB_Modern];tag[BB_Modern_Iowa];tag[BC_Modern];tag[BC_Modern_Japan];tag[barbette_need];tag[BB_Modern_Germany];tag[No_Barb];tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB];tag[Nelson];tag[BC_ForeCastle];tag[Mixed_Quads];tag[BB_Fuso])",,
"467/gun/p/c3///s/ter_cal/auto_refit, or(tag[French_Style_Quads];tag[BB_Modern];tag[BB_Modern_Iowa];tag[BC_Modern];tag[BC_Modern_Japan];tag[barbette_need];tag[BB_Modern_Germany];tag[No_Barb];tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB];tag[Nelson];tag[BC_ForeCastle];tag[Mixed_Quads];tag[BB_Fuso])",,"bb, bc",,64,128,gun,p,c3,,,s,-1,1,ter_cal,"auto_refit, or(tag[French_Style_Quads];tag[BB_Modern];tag[BB_Modern_Iowa];tag[BC_Modern];tag[BC_Modern_Japan];tag[barbette_need];tag[BB_Modern_Germany];tag[No_Barb];tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB];tag[Nelson];tag[BC_ForeCastle];tag[Mixed_Quads];tag[BB_Fuso])",,
"468/gun/p/small1/dual_tertiary///ter_cal/auto_refit, or(tag[French_Style_Quads];tag[BB_Modern];tag[BB_Modern_Iowa];tag[BC_Modern];tag[BC_Modern_Japan];tag[barbette_need];tag[BB_Modern_Germany];tag[No_Barb];tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB];tag[Nelson];tag[BC_ForeCastle];tag[Mixed_Quads];tag[BB_Fuso])",,"bb, bc",,12,128,gun,p,small1,dual_tertiary,,,-0.5,0.5,ter_cal,"auto_refit, or(tag[French_Style_Quads];tag[BB_Modern];tag[BB_Modern_Iowa];tag[BC_Modern];tag[BC_Modern_Japan];tag[barbette_need];tag[BB_Modern_Germany];tag[No_Barb];tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB];tag[Nelson];tag[BC_ForeCastle];tag[Mixed_Quads];tag[BB_Fuso])",,
"469/gun/p/small2/single_tertiary///ter_cal/auto_refit, or(tag[French_Style_Quads];tag[BB_Modern];tag[BB_Modern_Iowa];tag[BC_Modern];tag[BC_Modern_Japan];tag[barbette_need];tag[BB_Modern_Germany];tag[No_Barb];tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB];tag[Nelson];tag[BC_ForeCastle];tag[Mixed_Quads];tag[BB_Fuso])",,"bb, bc",,12,128,gun,p,small2,single_tertiary,,,-0.5,0.5,ter_cal,"auto_refit, or(tag[French_Style_Quads];tag[BB_Modern];tag[BB_Modern_Iowa];tag[BC_Modern];tag[BC_Modern_Japan];tag[barbette_need];tag[BB_Modern_Germany];tag[No_Barb];tag[typical_modern];tag[typical_modern2];tag[Typical_Modern2_BB];tag[Nelson];tag[BC_ForeCastle];tag[Mixed_Quads];tag[BB_Fuso])",,
"470/gun/p/c1///s/sec_cal/auto_refit, mount(barbette)",,"bb, bc",,4,8,gun,p,c1,,,s,-1,1,sec_cal,"auto_refit, mount(barbette)",,
"471/gun/p/c2///s/ter_cal/auto_refit, mount(barbette)",,"bb, bc",,4,16,gun,p,c2,,,s,-1,1,ter_cal,"auto_refit, mount(barbette)",,
"472/gun/p/c3///s/ter_cal/auto_refit, mount(barbette)",,"bb, bc",,4,24,gun,p,c3,,,s,-1,1,ter_cal,"auto_refit, mount(barbette)",,
"473/gun/p/c4///s/sec_cal/auto_refit, mount(barbette)",,"bb, bc",,4,32,gun,p,c4,,,s,-1,1,sec_cal,"auto_refit, mount(barbette)",,
"474/gun/p/c5///s/ter_cal/auto_refit, mount(barbette)",,"bb, bc",,4,64,gun,p,c5,,,s,-1,1,ter_cal,"auto_refit, mount(barbette)",,
"475/gun//sc1//c//sec_cal/auto_refit, mount(barbette), or(tag[g2];tag[g3];tag[g4])",,"bb, bc",,4,128,gun,,sc1,,c,,-1,1,sec_cal,"auto_refit, mount(barbette), or(tag[g2];tag[g3];tag[g4])",,
"476/gun//c2//c//ter_cal/auto_refit, mount(barbette), or(tag[g2];tag[g3];tag[g4])",,"bb, bc",,4,128,gun,,c2,,c,,-1,1,ter_cal,"auto_refit, mount(barbette), or(tag[g2];tag[g3];tag[g4])",,
"477/barbette///main_super////auto_refit, delete_unmounted",,"bb, bc",,2,100,barbette,,,main_super,,,-1,1,,"auto_refit, delete_unmounted",,
"478/barbette///////auto_refit, delete_unmounted",,"bb, bc",,2,100,barbette,,,,,,-1,1,,"auto_refit, delete_unmounted",,
"479/gun//mc/main_center//c/main_cal/auto_refit, or(tag[old_predread])",,bb,,1,1,gun,,mc,main_center,,c,0.4,1,main_cal,"auto_refit, or(tag[old_predread])",,
"480/gun//mc/main_center//c/main_cal/auto_refit, or(tag[old_predread])",,bb,,1,1,gun,,mc,main_center,,c,-1,-0.2,main_cal,"auto_refit, or(tag[old_predread])",,
"481/gun/p/mc2/single_side//s/main_cal/auto_refit, or(tag[old_predread])",,bb,66,2,6,gun,p,mc2,single_side,,s,-1,1,main_cal,"auto_refit, or(tag[old_predread])",,
"482/gun/p/ms/main_side//s/main_cal/auto_refit, or(tag[old_predread])",,bb,,2,6,gun,p,ms,main_side,,s,-1,1,main_cal,"auto_refit, or(tag[old_predread])",,
"483/gun/p/c1///s/sec_cal/auto_refit, or(tag[old_predread])",,bb,,4,12,gun,p,c1,,,s,-1,1,sec_cal,"auto_refit, or(tag[old_predread])",,
"484/gun/p/c1///s/sec_cal/auto_refit, or(tag[old_predread])",,bb,,4,12,gun,p,c1,,,s,-1,1,sec_cal,"auto_refit, or(tag[old_predread])",,
"485/gun/p/c2///s/sec_cal/auto_refit, or(tag[old_predread])",,bb,,4,12,gun,p,c2,,,s,-1,1,sec_cal,"auto_refit, or(tag[old_predread])",,
"486/gun/p/c2///s/sec_cal/auto_refit, or(tag[old_predread];tag[g1])",,bb,,4,12,gun,p,c2,,,s,-1,1,sec_cal,"auto_refit, or(tag[old_predread];tag[g1])",,
"487/gun/p/c3///s/sec_cal, casemate/auto_refit, or(tag[old_predread];tag[g1])",,bb,,6,24,gun,p,c3,,,s,-1,1,"sec_cal, casemate","auto_refit, or(tag[old_predread];tag[g1])",,
"488/gun/p/c3///s/ter_cal, casemate/auto_refit, or(tag[old_predread];tag[g1])",,bb,,6,24,gun,p,c3,,,s,-1,1,"ter_cal, casemate","auto_refit, or(tag[old_predread];tag[g1])",,
"489/gun/p/c3///s/ter_cal, casemate/auto_refit, or(tag[old_predread];tag[g1])",,bb,,6,24,gun,p,c3,,,s,-1,1,"ter_cal, casemate","auto_refit, or(tag[old_predread];tag[g1])",,
"490/gun/p/ms/main_side//s/main_cal/auto_refit, or(tag[g1];tag[g2];!zero[use_main_side_guns])",,bc,,2,6,gun,p,ms,main_side,,s,0,0.3,main_cal,"auto_refit, or(tag[g1];tag[g2];!zero[use_main_side_guns])",,
"491/gun/p/ms/main_side//s/main_cal/auto_refit, or(tag[g1];tag[g2];!zero[use_main_side_guns])",,bb,,2,6,gun,p,ms,main_side,,s,-0.35,0.3,main_cal,"auto_refit, or(tag[g1];tag[g2];!zero[use_main_side_guns])",,
"492/gun/p/c1///s/sec_cal/auto_refit, or(tag[g1])",,"bb, bc",,8,16,gun,p,c1,,,s,-0.6,0.6,sec_cal,"auto_refit, or(tag[g1])",,
"493/gun/p/c1///s/sec_cal, casemate/auto_refit",,"bb, bc",,16,32,gun,p,c1,,,s,-1,1,"sec_cal, casemate",auto_refit,,
"494/gun/p/c2///s/sec_cal, casemate/auto_refit",,"bb, bc",,8,32,gun,p,c2,,,s,-1,1,"sec_cal, casemate",auto_refit,,
"495/gun/p/c3///s/ter_cal, casemate/auto_refit",,"bb, bc",,16,32,gun,p,c3,,,s,-1,1,"ter_cal, casemate",auto_refit,,
"496/gun/p/c4///s/sec_cal, casemate/auto_refit",,"bb, bc",,24,64,gun,p,c4,,,s,-1,1,"sec_cal, casemate",auto_refit,,
"497/gun/p/c5///s/ter_cal, casemate/auto_refit",,"bb, bc",,16,128,gun,p,c5,,,s,-1,1,"ter_cal, casemate",auto_refit,,
498/gun/p/////ter_cal/auto_refit,,"bb, bc",,16,128,gun,p,,,,,-1,1,ter_cal,auto_refit,,
"499/gun//sc1//c//sec_cal/auto_refit, mount(barbette)",1,"bb, bc",,16,32,gun,,sc1,,c,,-0.01,1,sec_cal,"auto_refit, mount(barbette)",,
"500/gun//sc1//c//sec_cal/auto_refit, mount(barbette)",1,"bb, bc",,16,128,gun,,sc1,,c,,-1,0.01,sec_cal,"auto_refit, mount(barbette)",,
"501/gun/p/c6///s/ter_cal, casemate/auto_refit",,"bb, bc",,32,64,gun,p,c6,,,s,-1,1,"ter_cal, casemate",auto_refit,,
"502/gun/p/c7///s/sec_cal, casemate/auto_refit",,"bb, bc",,32,128,gun,p,c7,,,s,-1,1,"sec_cal, casemate",auto_refit,,
503/gun/p/small3////casemate/auto_refit,,"bb, bc",,12,36,gun,p,small3,,,,-1,1,casemate,auto_refit,,
"504/funnel///////auto_refit, and(tag[BB_Modern])",,bb,,1,1,funnel,,,,,,-1,1,,"auto_refit, and(tag[BB_Modern])",,
505/gun//mc/main_center/c//main_cal/auto_refit,,"bb, bc",,4,4,gun,,mc,main_center,c,,-0.94,0.01,main_cal,auto_refit,,
506/barbette///sec_super/c///auto_refit,,"bb, bc",,2,100,barbette,,,sec_super,c,,-1,1,,auto_refit,,
"507/gun//sc1//c//sec_cal/auto_refit, mount(barbette)",1,"bb, bc",,4,16,gun,,sc1,,c,,-1,1,sec_cal,"auto_refit, mount(barbette)",,
508/gun//sc1//c//sec_cal/auto_refit,1,"bb, bc",,4,16,gun,,sc1,,c,,-0.5,0.01,sec_cal,auto_refit,,
509/gun//sc1//c//sec_cal/auto_refit,1,"bb, bc",,4,16,gun,,sc1,,c,,-0.5,0.67,sec_cal,auto_refit,,
"510/gun/p/sc1///s/sec_cal/auto_refit, scheme(far_sides)",1,"bb, bc",,8,16,gun,p,sc1,,,s,-0.75,0.75,sec_cal,"auto_refit, scheme(far_sides)",,
"511/gun/p/sc1///s/sec_cal/auto_refit, and(!tag[g2])",1,"bb, bc",,6,32,gun,p,sc1,,,s,-0.75,0.75,sec_cal,"auto_refit, and(!tag[g2])",,
"512/gun/p/sc2///s/sec_cal/auto_refit, and(!tag[g2])",1,"bb, bc",,8,32,gun,p,sc2,,,s,-0.75,0.75,sec_cal,"auto_refit, and(!tag[g2])",,
"513/gun/p/sc3///s/sec_cal/auto_refit, and(!tag[g2])",1,bb,80,8,32,gun,p,sc3,,,s,-0.75,0.75,sec_cal,"auto_refit, and(!tag[g2])",,
"514/gun/p/sc3///s/sec_cal/auto_refit, and(!tag[g2])",1,bc,80,8,32,gun,p,sc3,,,s,-0.75,0.75,sec_cal,"auto_refit, and(!tag[g2])",,
"515/gun/p/tg///s/ter_cal/auto_refit, and(!tag[g2])",1,bb,50,12,36,gun,p,tg,,,s,-0.75,0.75,ter_cal,"auto_refit, and(!tag[g2])",,
"516/gun//mc/main_center/c//main_cal/auto_refit, and(tag[g4])",,bb,,3,5,gun,,mc,main_center,c,,-1,1,main_cal,"auto_refit, and(tag[g4])",,
"517/gun/p/mg2///s/main_cal, !casemate/auto_refit, or(tag[earlybb_sideguns])",,bb,,6,16,gun,p,mg2,,,s,-1,1,"main_cal, !casemate","auto_refit, or(tag[earlybb_sideguns])",,
"518/gun/p/mg3///s/main_cal, !casemate/auto_refit, or(tag[earlybb_sideguns])",,bb,,6,16,gun,p,mg3,,,s,-1,1,"main_cal, !casemate","auto_refit, or(tag[earlybb_sideguns])",,
"519/gun/p/mg4///s/sec_cal, !casemate/auto_refit, or(tag[earlybb_sideguns])",,bb,,6,16,gun,p,mg4,,,s,-1,1,"sec_cal, !casemate","auto_refit, or(tag[earlybb_sideguns])",,
"520/gun/p/mg5///s/ter_cal, !casemate/auto_refit, or(tag[earlybb_sideguns])",,bb,,6,16,gun,p,mg5,,,s,-1,1,"ter_cal, !casemate","auto_refit, or(tag[earlybb_sideguns])",,
"521/gun/p/tg///s/ter_cal/auto_refit, and(!tag[g2])",1,bc,50,12,24,gun,p,tg,,,s,-0.4,0.5,ter_cal,"auto_refit, and(!tag[g2])",,
"522/gun//tg//c//ter_cal/auto_refit, mount(barbette)",1,"bb, bc",,6,128,gun,,tg,,c,,-1,1,ter_cal,"auto_refit, mount(barbette)",,
523/torpedo/p////s//auto_refit,1,"bb, bc",10,2,4,torpedo,p,,,,s,-0.7,0.33,,auto_refit,,
"524/gun//c1//c//sec_cal/auto_refit, mount(barbette), or(tag[French_Fast_BB];tag[Nelson])",,"bb, bc",,4,6,gun,,c1,,c,,-1,1,sec_cal,"auto_refit, mount(barbette), or(tag[French_Fast_BB];tag[Nelson])",,
"525/barbette///main_super////auto_refit, delete_unmounted",,"bb, bc",,1,2,barbette,,,main_super,,,-1,1,,"auto_refit, delete_unmounted",,
526/torpedo///sub_torpedo/c///auto_refit,,"bb, bc",25,2,4,torpedo,,,sub_torpedo,c,,-1,1,,auto_refit,,
527/torpedo/p//sub_torpedo//s//auto_refit,,"bb, bc",25,2,8,torpedo,p,,sub_torpedo,,s,-1,1,,auto_refit,,
"528/barbette///////auto_refit, delete_unmounted",,"bb, bc",,2,100,barbette,,,,,,-1,1,,"auto_refit, delete_unmounted",,
"529/barbette///////auto_refit, delete_unmounted",0,"bb, bc",,,,barbette,,,,,,-1,1,,"auto_refit, delete_unmounted",,
"530/gun/p/c1///s/sec_cal, casemate/auto_refit",,"bb, bc",,16,32,gun,p,c1,,,s,-1,1,"sec_cal, casemate",auto_refit,,
"531/gun/p/c2///s/sec_cal, casemate/auto_refit",,"bb, bc",,8,32,gun,p,c2,,,s,-1,1,"sec_cal, casemate",auto_refit,,
"532/gun/p/c3///s/ter_cal, casemate/auto_refit",,"bb, bc",,16,32,gun,p,c3,,,s,-1,1,"ter_cal, casemate",auto_refit,,
"533/gun/p/c4///s/sec_cal, casemate/auto_refit",,"bb, bc",,24,64,gun,p,c4,,,s,-1,1,"sec_cal, casemate",auto_refit,,
"534/gun/p/c5///s/ter_cal, casemate/auto_refit",,"bb, bc",,16,128,gun,p,c5,,,s,-1,1,"ter_cal, casemate",auto_refit,,
#,,"#bb, bc refit end",,,,,,,,,,,,,,,
536/barbette//b/main_super/c///and(tag[barbette_need]),,"bb, bc",,1,1,barbette,,b,main_super,c,,0.11,1,,and(tag[barbette_need]),,
"537/gun//mc/main_bc_small/c//main_cal/mount(barbette), or(tag[barbette_need])",,"bb, bc",50,1,1,gun,,mc,main_bc_small,c,,0.11,1,main_cal,"mount(barbette), or(tag[barbette_need])",,
"538/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[barbette_need];tag[No_Barb])",,"bb, bc",,1,1,gun,,mc,main_center,c,,0.11,1,main_cal,"mount(barbette), or(tag[barbette_need];tag[No_Barb])",,
"539/tower_main///////auto_refit, and(tag[barbette_need])",,"bb, bc",,1,1,tower_main,,,,,,-1,1,,"auto_refit, and(tag[barbette_need])",,
540/tower_main///////or(tag[Command_Forward]),,"bb, bc",,1,1,tower_main,,,,,,0.1,1,,or(tag[Command_Forward]),,
541/tower_sec///////or(tag[Command_Forward]),,"bb, bc",,1,1,tower_sec,,,,,,-1,-0.1,,or(tag[Command_Forward]),,
542/funnel///////or(tag[Command_Forward]),,"bb, bc",,1,2,funnel,,,,,,-1,1,,or(tag[Command_Forward]),,
"543/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[hullbarbette])",,"bb, bc",,1,1,gun,,mc,main_center,c,,-1,1,main_cal,"mount(barbette), or(tag[hullbarbette])",,
544/tower_main///////or(tag[hullbarbette]),,"bb, bc",,1,1,tower_main,,,,,,-0.01,1,,or(tag[hullbarbette]),,
545/funnel///////or(tag[hullbarbette]),,"bb, bc",,2,2,funnel,,,,,,-1,1,,or(tag[hullbarbette]),,
546/tower_sec///////or(tag[hullbarbette]),,"bb, bc",,1,1,tower_sec,,,,,,-1,1,,or(tag[hullbarbette]),,
547/barbette///main_super_huge/c///or(tag[hullbarbette]),,"bb, bc",,1,1,barbette,,,main_super_huge,c,,-1,1,,or(tag[hullbarbette]),,
"548/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[hullbarbette])",,"bb, bc",,1,1,gun,,mc,main_center,c,,-1,0.01,main_cal,"mount(barbette), or(tag[hullbarbette])",,
549/gun//mc/main_center/c//main_cal/or(tag[hullbarbette]),,"bb, bc",,1,1,gun,,mc,main_center,c,,0.5,1,main_cal,or(tag[hullbarbette]),,
550/gun//mc/main_center/c//main_cal/or(tag[hullbarbette]),,"bb, bc",,1,1,gun,,mc,main_center,c,,-1,-0.5,main_cal,or(tag[hullbarbette]),,
"551/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[newyork_style])",,"bb, bc",,1,1,gun,,mc,main_center,c,,-1,1,main_cal,"mount(barbette), or(tag[newyork_style])",,
552/tower_main///////or(tag[newyork_style]),,"bb, bc",,1,1,tower_main,,,,,,-0.2,1,,or(tag[newyork_style]),,
553/gun//mc/main_center/c//main_cal/or(tag[newyork_style]),,"bb, bc",,1,2,gun,,mc,main_center,c,,0.5,1,main_cal,or(tag[newyork_style]),,
554/barbette///main_super/c///or(tag[newyork_style]),,"bb, bc",,1,1,barbette,,,main_super,c,,-1,1,,or(tag[newyork_style]),,
555/gun//mc/main_center/c//main_cal/or(tag[newyork_style]),,"bb, bc",,1,1,gun,,mc,main_center,c,,-1,-0.2,main_cal,or(tag[newyork_style]),,
556/tower_sec///////or(tag[newyork_style]),,"bb, bc",,1,1,tower_sec,,,,,,-1,1,,or(tag[newyork_style]),,
557/funnel///////or(tag[newyork_style]),,"bb, bc",,1,2,funnel,,,,,,-1,1,,or(tag[newyork_style]),,
558/gun//mc/main_center/c//main_cal/or(tag[newyork_style]),,"bb, bc",,2,2,gun,,mc,main_center,c,,-1,1,main_cal,or(tag[newyork_style]),,
"559/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[newyork_style])",,"bb, bc",,1,1,gun,,mc,main_center,c,,-1,1,main_cal,"mount(barbette), or(tag[newyork_style])",,
560/tower_main///////or(tag[sec_tower_little_room]),,"bb, bc",,1,1,tower_main,,,,,,-1,1,,or(tag[sec_tower_little_room]),,
561/tower_sec///////or(tag[sec_tower_little_room]),,"bb, bc",,1,1,tower_sec,,,,,,-1,1,,or(tag[sec_tower_little_room]),,
562/tower_main///////and(tag[Gun_Sides]),,"bb, bc",,1,1,tower_main,,,,,,0.25,1,,and(tag[Gun_Sides]),,
563/gun/p/ms/main_agamemnon_single//s//and(tag[Gun_Sides_Single),,"bb, bc",,6,6,gun,p,ms,main_agamemnon_single,,s,-1,1,,and(tag[Gun_Sides_Single),,
564/gun/p/ms/small_side//s//and(tag[Gun_Sides]),,"bb, bc",,6,6,gun,p,ms,small_side,,s,0.1,1,,and(tag[Gun_Sides]),,
565/gun//ms/small_side//s//and(tag[Gun_Sides]),,"bb, bc",,4,4,gun,,ms,small_side,,s,0.3,1,,and(tag[Gun_Sides]),,
566/gun//ms/small_side//s//and(tag[Gun_Sides]),,"bb, bc",,4,4,gun,,ms,small_side,,s,-1,-0.3,,and(tag[Gun_Sides]),,
"567/gun/p/ms/small_side//s/main_cal/mount(barbette), and(tag[danton_style])",,"bb, bc",,4,6,gun,p,ms,small_side,,s,-0.9,0.9,main_cal,"mount(barbette), and(tag[danton_style])",,
568/tower_main///////and(tag[danton_style]),,"bb, bc",,1,1,tower_main,,,,,,0.01,1,,and(tag[danton_style]),,
569/tower_sec///////and(tag[danton_style]),,"bb, bc",,1,1,tower_sec,,,,,,-1,0.01,,and(tag[danton_style]),,
570/funnel///////and(tag[danton_style]),,"bb, bc",,3,6,funnel,,,,,,-1,1,,and(tag[danton_style]),,
571/gun//mc/main_center/c//main_cal/and(tag[danton_style]),,"bb, bc",,1,1,gun,,mc,main_center,c,,0.5,1,main_cal,and(tag[danton_style]),,
572/gun//mc/main_center/c//main_cal/and(tag[danton_style]),,"bb, bc",,1,1,gun,,mc,main_center,c,,-1,0.5,main_cal,and(tag[danton_style]),,
573/tower_main///////and(tag[german_sides]),,"bb, bc",,1,1,tower_main,,,,,,0.7,1,,and(tag[german_sides]),,
574/funnel///////and(tag[german_sides]),,"bb, bc",,1,2,funnel,,,,,,-0.5,0.5,,and(tag[german_sides]),,
575/gun/p/ms/small_side//s/main_cal/and(tag[german_sides]),,"bb, bc",,4,4,gun,p,ms,small_side,,s,-0.45,0.45,main_cal,and(tag[german_sides]),,
576/tower_sec///////and(tag[german_sides]),,"bb, bc",,1,1,tower_sec,,,,,,-1,1,,and(tag[german_sides]),,
577/gun/p/ms/small_side//s/main_cal/and(tag[early_dreadnought]),,"bb, bc",,2,2,gun,p,ms,small_side,,s,-0.35,0.35,main_cal,and(tag[early_dreadnought]),,
578/gun//mc/main_center/c//main_cal/or(tag[old_predread]),,bb,,1,1,gun,,mc,main_center,c,,0.8,1,main_cal,or(tag[old_predread]),,
579/tower_main///////or(tag[old_predread]),,bb,,1,1,tower_main,,,,,,-1,1,,or(tag[old_predread]),,
580/tower_sec///////or(tag[old_predread]),,bb,,1,1,tower_sec,,,,,,-1,1,,or(tag[old_predread]),,
581/gun//mc/main_center/c//main_cal/or(tag[old_predread]),,bb,,1,1,gun,,mc,main_center,c,,-1,-0.4,main_cal,or(tag[old_predread]),,
582/tower_main///////or(tag[battlecruiser_forward]),,"bb, bc",,1,1,tower_main,,,,,,0.15,1,,or(tag[battlecruiser_forward]),,
583/tower_sec///////or(tag[battlecruiser_forward]),,"bb, bc",,1,1,tower_sec,,,,,,-0.5,1,,or(tag[battlecruiser_forward]),,
584/funnel///////or(tag[battlecruiser_forward]),,"bb, bc",,1,1,funnel,,,,,,-1,1,,or(tag[battlecruiser_forward]),,
585/funnel///////or(tag[battlecruiser_forward]),,"bb, bc",,1,1,funnel,,,,,,-1,1,,or(tag[battlecruiser_forward]),,
586/barbette//b/main_super/c///or(tag[battlecruiser_forward]),,"bb, bc",,1,1,barbette,,b,main_super,c,,0.75,1,,or(tag[battlecruiser_forward]),,
"587/gun//mc/main_center/c//main_cal/mount(barbette), or(tag[battlecruiser_forward])",,"bb, bc",,1,1,gun,,mc,main_center,c,,0.75,1,main_cal,"mount(barbette), or(tag[battlecruiser_forward])",,
588/gun//mc/main_center/c//main_cal/or(tag[battlecruiser_forward]),,"bb, bc",,1,1,gun,,mc,main_center,c,,0.75,1,main_cal,or(tag[battlecruiser_forward]),,
589/tower_main///////or(tag[Small_Foredeck];tag[g2];tag[Late_Cross_Deck];tag[RussianCenterline_Old]),,"bb, bc",,1,1,tower_main,,,,,,0.2,1,,or(tag[Small_Foredeck];tag[g2];tag[Late_Cross_Deck];tag[RussianCenterline_Old]),,
590/gun//mc/main_bc/c//main_cal/or(tag[Small_Foredeck];tag[RussianCenterline_Old]),,"bb, bc",,1,1,gun,,mc,main_bc,c,,0.54,1,main_cal,or(tag[Small_Foredeck];tag[RussianCenterline_Old]),,
591/tower_sec///////or(tag[RussianCenterline_Old];tag[Late_Cross_Deck_plus]),,"bb, bc",,1,1,tower_sec,,,,,,-1,-0.2,,or(tag[RussianCenterline_Old];tag[Late_Cross_Deck_plus]),,
592/gun//mc/main_center/c//main_cal/and(tag[RussianCenterline_Old]),,"bb, bc",,4,6,gun,,mc,main_center,c,,-1,1,main_cal,and(tag[RussianCenterline_Old]),,
593/funnel///////or(tag[g2];tag[RussianCenterline_Old];tag[Late_Cross_Deck_plus]),,"bb, bc",,1,1,funnel,,,,,,-1,1,,or(tag[g2];tag[RussianCenterline_Old];tag[Late_Cross_Deck_plus]),,
594/gun/p/ms/main_side//s/main_cal/and(tag[Late_Cross_Deck_plus]),,"bb, bc",,2,2,gun,p,ms,main_side,,s,-0.25,0.25,main_cal,and(tag[Late_Cross_Deck_plus]),,
595/funnel///////or(tag[g2];tag[RussianCenterline_Old];tag[Late_Cross_Deck_plus]),,"bb, bc",,1,1,funnel,,,,,,-1,1,,or(tag[g2];tag[RussianCenterline_Old];tag[Late_Cross_Deck_plus]),,
596/gun/p/ms/main_side//s/main_cal/and(tag[Late_Cross_Deck]),,"bb, bc",,2,2,gun,p,ms,main_side,,s,-0.25,0.25,main_cal,and(tag[Late_Cross_Deck]),,
597/funnel///////and(tag[Late_Cross_Deck]),,"bb, bc",,1,1,funnel,,,,,,-0.22,1,,and(tag[Late_Cross_Deck]),,
598/tower_main///////and(tag[g2]),,"bb, bc",,1,1,tower_main,,,,,,0.01,1,,and(tag[g2]),,
599/gun//mc/main_center/c//main_cal/or(tag[old_predread]),,bb,,1,1,gun,,mc,main_center,c,,-0.1,1,main_cal,or(tag[old_predread]),,
600/gun//mc/main_center/c//main_cal/or(tag[old_predread]),,bb,,1,1,gun,,mc,main_center,c,,-1,-0.2,main_cal,or(tag[old_predread]),,
601/tower_main///////or(tag[RussianCenterline]),,"bb, bc",,1,1,tower_main,,,,,,0.22,1,,or(tag[RussianCenterline]),,
602/tower_main///////or(tag[MainTower_Barbette]),,"bb, bc",,1,1,tower_main,,,,,,-0.5,1,,or(tag[MainTower_Barbette]),,
"603/gun//mc/no_quad/c//main_cal/mount(barbette), or(tag[MainTower_Barbette])",,"bb, bc",,2,100,gun,,mc,no_quad,c,,-0.01,1,main_cal,"mount(barbette), or(tag[MainTower_Barbette])",,
604/tower_sec///////or(tag[MainTower_Barbette]),,"bb, bc",,1,1,tower_sec,,,,,,-1,0.01,,or(tag[MainTower_Barbette]),,
605/funnel///////or(tag[MainTower_Barbette]),,"bb, bc",,1,1,funnel,,,,,,-1,1,,or(tag[MainTower_Barbette]),,
606/gun//mc/no_quad/c//main_cal/or(tag[MainTower_Barbette]),,"bb, bc",,1,1,gun,,mc,no_quad,c,,-1,1,main_cal,or(tag[MainTower_Barbette]),,
607/gun//mc/main_center/c//main_cal/or(tag[Super_Forward]),,"bb, bc",75,2,2,gun,,mc,main_center,c,,-0.14,1,main_cal,or(tag[Super_Forward]),,
"608/gun//mc/quad/c//main_cal/mount(barbette), or(tag[Only_Quads])",,"bb, bc",,2,100,gun,,mc,quad,c,,-0.01,1,main_cal,"mount(barbette), or(tag[Only_Quads])",,
