#id,name for ui,enabled / disabled,is playable or else grayed button,description for briefing,"detailed description (if necessary, can be empty)",picture for ui,time limit,money limit for shipbuilding,"victory condition:
New_Mission_17,$MissionData_Name_New_Mission_17,,,$MissionData_Goal_New_Mission_17,$MissionData_Desc_New_Mission_17,_GameTip_SMS_Emden,150:00,121900000,kill(60;tr),"cl_2_emden, cl_3_emden",,,1902,"tr(8;0.4), tr(5;0.7), tr(4;0.8), tr(3;0.9), ca_3_warrior(1;1), bc_1_britain(1;1)",1910,11500,500,"no_retreat, random_pos, country_player(germany), country_enemy(britain), range(75000;bc_1_britain), daytime(daytime_morning), weather(weather_overcast)",4000,4000,$MissionData_ss1_New_Mission_1,$MissionData_tt1_New_Mission_1,$MissionData_ss1_complex_test_5,$MissionData_tt1_complex_test_5,$MissionData_ss2_complex_test_18,$MissionData_tt2_complex_test_10_new,$MissionData_ss1_complex_test_6,$MissionData_tt3_complex_test_9,"tech(gun_sec;7), tech(gun_main;7), tech(aim_control;7), tech(gun_mech;7)","tech(projectile_shell;10), tech(projectile_explosive;10), tech(torpedo_tubes;7), tech(torpedo_prop;7), tech(torpedo_size;7)","tech(gun_sec;3), tech(gun_main;3),  tech(gun_layout;6), tech(armor_quality;1), tech(hull_strength;2), tech(surv_internal;2), tech(engine_engine;2), tech(engine_boiler;2), tech(engine_special;2)",money(+170000000),,,,,,,,,,,93800000,121900000
complex_test_10,$MissionData_Name_complex_test_10,,0,$MissionData_Goal_complex_test_10_new,$MissionData_Desc_complex_test_10,_GameTip_Battleship_Firing5,120:00,305200000,kill(75),"b1_germany_mission(1), ca_1_small_austria, ca_1_small_austria2",,"ca_1_small_austria2(1;0.5), cl_1_austrian(2;0.1), cl_1_austrian(1;0.3), tb_lowbow(6;0.1)",1890,"b1_russiaold(4;0.75), cl_1_straightbow(4;0.2), ca_1_small(3;0.2), tb_highbow(9;0.3)",1892,12000,1000,random_pos,,,$MissionData_ss1_complex_test_10_new,$MissionData_tt1_complex_test_10_new,$MissionData_ss2_complex_test_10_new,$MissionData_tt2_complex_test_10_new,$MissionData_ss2_speed_test_1,$MissionData_tt3_complex_test_10_new,$MissionData_ss1_complex_test_6,$MissionData_tt3_complex_test_8,"tech(gun_sec;5), tech(gun_main;5), tech(aim_control;5), tech(gun_layout;5), tech(gun_mech;5), tech(projectile_shell;5), tech(projectile_explosive;5) ","tech(armor_quality;5), tech(armor_forging;5), tech(hull_strength;5), tech(surv_internal;5), tech(engine_engine;3), tech(engine_boiler;3), tech(engine_special;3) ","tech(gun_sec;3), tech(gun_main;3), tech(armor_quality;3), tech(hull_strength;3), tech(surv_internal;3), tech(engine_boiler;3), tech(engine_special;3), tech(projectile_explosive;2) ",money(+3000000),,,,,,,,,,,234800000,305200000
New_Mission_14,$MissionData_Name_New_Mission_14,,,$MissionData_Goal_New_Mission_14,$MissionData_Desc_New_Mission_14,HMS_QueenMary,180:00,528200000,"protect(50;tr), kill(75)","bc_3_britain, ca_3_generic, ca_4_italy, ca_3, cl_3, cl_2_medium_strbow, cl_2_straightbow, dd_3",,"tr(4;0.4), tr(4;0.5), tr(2;0.7), cl_2_medium(2;1)",1912,"
bc_2(1;1), ca_3_german(1;1), cl_3_emden(1;1), dd_2(3;1)",1915,8000,1000,"no_retreat, 
weather(weather_overcast), daytime(daytime_evening), country_player(britain), country_enemy(germany), range(28500;bc_3_britain;ca_4_italy;ca_3_generic;ca_3;cl_3;cl_2_medium_strbow;cl_2_straightbow;dd_3)",3000,3000,$MissionData_ss1_complex_test_10_new,$MissionData_tt1_New_Mission_1,$MissionData_ss1_complex_test_5,$MissionData_tt1_complex_test_5,$MissionData_ss2_complex_test_18,$MissionData_tt3_complex_test_4,$MissionData_ss1_complex_test_6,$MissionData_tt3_complex_test_3,"tech(gun_sec;7), tech(gun_main;7), tech(aim_control;7), tech(gun_mech;7)","tech(projectile_shell;10), tech(projectile_explosive;10), tech(torpedo_tubes;7), tech(torpedo_prop;7), tech(torpedo_size;7)","tech(armor_quality;8), tech(hull_strength;5), tech(engine_engine;5), tech(engine_boiler;5), tech(engine_special;10) ",money(+550000000),,,,,,,,,,,406300000,528200000
New_Mission_22,$MissionData_Name_New_Mission_22,,,$MissionData_Goal_New_Mission_22,$MissionData_Desc_New_Mission_22,_Battle_of_Jutland,180:00,200000000,"kill(100;bc),protect(100;bc), protect(30;dd)","dd_1, dd_2, dd_3, dd_4",,"bc_1_britain_var(1;0.7), bc_2_britain(1;0.7)",1899,"bc_2(1;1), bc_1_german(1;1), bc_1_german(1;1), dd_1_german(3;1), dd_1_german(3;0.9), dd_1_german(4;0.5), dd_2_german(2;0.5)",1904,18500,500,"no_retreat, weather(weather_rain), daytime(daytime_evening), country_player(britain), country_enemy(germany), range(33500;dd_2_german;dd_2_german;dd_1_german;dd_1_german;dd_1_german)",4000,4000,$MissionData_ss1_New_Mission_22,$MissionData_tt1_New_Mission_22,$MissionData_ss2_New_Mission_22,$MissionData_tt2_New_Mission_22,$MissionData_ss3_complex_test_2,$MissionData_tt3_New_Mission_22,$MissionData_ss1_complex_test_6,$MissionData_tt4_New_Mission_22,"tech(gun_sec;3),  tech(torpedo_size;3), tech(projectile_explosive;3), tech(projectile_shell;3), tech(torpedo_tubes;3), tech(torpedo_prop;3), tech(engine_engine;3), tech(engine_boiler;3)","tech(armor_quality;3), tech(armor_forging;3), tech(hull_strength;3), tech(engine_special;3), tech(surv_internal;3), tech(tactics_asw;3), tech(aim_rangefinder;3), tech(gun_mech;3),  tech(torpedo_size;3), tech(torpedo_prop;3)","tech(gun_sec;2), tech(aim_control;2), tech(aim_rangefinder;3), tech(torpedo_size;1), tech(hull_strength;2), tech(engine_engine;1), tech(engine_boiler;2), tech(engine_special;2), tech(surv_internal;2), tech(torpedo_prop;2)",money(+35000000),,,,,,,,,,,75000000,97500000
New_Mission_Patch_v14_3,$MissionData_Name_New_Mission_Patch_v14_3,,,$MissionData_Goal_New_Mission_Patch_v14_3,$MissionData_Desc_New_Mission_Patch_v14_3,Indiana_Class_Battleship,180:00,250000000,"kill(50),
protect(50)","b_1_usa_var, b_1_usa_var_exp1, b_1_usa_var_exp2, b_1_usa, b_2_usa_semi2, b_2_usa_semi, b_2_usa, b_1_usa_var_exp3, ca_1_3mast_usa, ca_1_small, ca_1, ca_2, ca_5_usa_large1, ca_5_usa_large2, ca_3, cl_1_3mast_usa, cl_2_straightbow, cl_1_straightbow, b1_maine",,"ca_1_3mast_usa(2;0.66), cl_1_3mast_usa(2;0.66), dd_1(4;0.66), tb_standard(2;1)",1906,"b1_maine_semidread(1;1), b3_britain(1;1), b_1_russia(1;1), b1_3mast_spain(1;1), ca_1_spain(2;1), ca_2(2;1), ca_3(1;1), cl_2_medium_strbow(2;0.66), cl_1_rambow_3mast_ver2(2;0.7), cl_1_rambow_3mast_early(2;0.7), cl_1_straightbow_early(3;1)",1915,15000,1000,"no_retreat, country_player(usa), country_enemy(spain)",3500,3500,$MissionData_ss1_New_Mission_1,$MissionData_tt1_New_Mission_1,$MissionData_ss1_complex_test_5,$MissionData_tt1_complex_test_5,$MissionData_ss2_complex_test_18,$MissionData_tt3_complex_test_4,$MissionData_ss1_complex_test_6,$MissionData_tt3_complex_test_3,"tech(gun_sec;4), tech(gun_main;4), tech(aim_control;6), tech(gun_mech;4)","tech(projectile_shell;4), tech(projectile_explosive;6), tech(torpedo_tubes;1), tech(torpedo_prop;5), tech(torpedo_size;4)","tech(armor_quality;4), tech(hull_strength;4), tech(engine_engine;4), tech(engine_boiler;4), tech(engine_special;4) ",money(+260000000),,,,,,,,,,,156300000,203200000
New_Mission_34,$MissionData_Name_New_Mission_34,,,$MissionData_Goal_New_Mission_34,$MissionData_Desc_New_Mission_34,Gloire_Class_Cruiser,180:00,300000000,kill(100;bb),"bb_1_french, b1_bouvet_semidreadnought, b1_bouvet2, b1_bouvet, b1_brennus, b1_massena_var1, b1_massena_var3, b1_massena_var2, ca_3_rambow_france, ca_2_rambow_france, ca_1_rambow_france, cl_4_france, cl_3_france, cl_1_rambow_france, dd_1_france, b2_danton, ca_5_france, b2_danton_var",,"cl_1_rambow_france(1;0.5), cl_1_rambow_france(1;0.5), cl_1_rambow_france(1;0.5), cl_1_rambow_france(1;0.5), tb_highbow_large(2;0.6), tb_highbow_large(3;0.5)",1906,"bb_1_german_early(2;1), bb_1_german_early(2;1), bb_1_german(1;1), bb_2(1;1), dd_1_german(5;0.7), dd_1_german(4;0.8), dd_1_german(3;1)",1915,15000,1000,"no_retreat, 
weather(weather_cloud), daytime(daytime_day), country_player(france), country_enemy(germany)",3500,3500,$MissionData_ss1_New_Mission_1,$MissionData_tt1_New_Mission_1,$MissionData_ss1_complex_test_5,$MissionData_tt1_complex_test_5,$MissionData_ss2_complex_test_18,$MissionData_tt3_complex_test_4,$MissionData_ss1_complex_test_6,$MissionData_tt3_complex_test_3,"tech(gun_sec;4), tech(gun_main;4), tech(aim_control;6), tech(gun_mech;4)","tech(projectile_shell;4), tech(projectile_explosive;6), tech(torpedo_tubes;1), tech(torpedo_prop;5), tech(torpedo_size;4)","tech(armor_quality;4), tech(hull_strength;4), tech(engine_engine;4), tech(engine_boiler;4), tech(engine_special;4) ",money(+310000000),,,,,,,,,,,250000000,325000000
New_Mission_Patch_v14_2,$MissionData_Name_New_Mission_Patch_v14_2,,,$MissionData_Goal_New_Mission_Patch_v14_2,$MissionData_Desc_New_Mission_Patch_v14_2,Italian_Battleship_Dante_Alighieri,180:00,375000000,"kill(50),
protect(50)","bb_1_italy_medium, bb_1_italy_small, bb_1_italy_fast, bb_1_italy_semi, b_2_italy, ca_4_italy_stg, ca_4_italy, ca_1_italian_exp_small_3mast, ca_1_small, cl_3_britain_var2, ca_2_austria, ca_3_warrior_pisa, ca_3_averof_mod, cl_3_britain",,"b_1_italian_3mast(1;1), b_1_italian_Large_3mast(1;1), dd_2_france(4;0.66), cl_2_straightbow(4;0.7)",1906,"bb_1_austria_larger(1;1), bb_1_austria(1;1), b_2_austria(1;1), b_1_austria(1;1), ca_2_austria_karl(2;0.75), ca_1_joseph_3mast(2;0.8), cl_1_austria_belted(3;0.7), cl_1_austria_small(2;0.7), cl_3_britain(1;1)",1915,15000,1000,"no_retreat, country_player(italy), country_enemy(austria)",3500,3500,$MissionData_ss1_New_Mission_1,$MissionData_tt1_New_Mission_1,$MissionData_ss1_complex_test_5,$MissionData_tt1_complex_test_5,$MissionData_ss2_complex_test_18,$MissionData_tt3_complex_test_4,$MissionData_ss1_complex_test_6,$MissionData_tt3_complex_test_3,"tech(gun_sec;4), tech(gun_main;4), tech(aim_control;6), tech(gun_mech;4)","tech(projectile_shell;4), tech(projectile_explosive;6), tech(torpedo_tubes;1), tech(torpedo_prop;5), tech(torpedo_size;4)","tech(armor_quality;4), tech(hull_strength;4), tech(engine_engine;4), tech(engine_boiler;4), tech(engine_special;4) ",money(+310000000),,,,,,,,,,,312500000,406300000
complex_test_15,$MissionData_Name_complex_test_15,,,$MissionData_Goal_complex_test_15,$MissionData_Desc_complex_test_15,_GameTip_GeneralFleet,180:00,1625000000,kill(100;bb),"bb_4, bb_3, bc_3",,"dd_4(1;0.7), dd_4(1;0.7)",1920,"bb_1_french(1;1), bb_1_french(1;0.7), cl_2_medium_strbow(1;0.9), cl_3(1;0.8), bc_5_britain(1;0.7), dd_3(3;1)",1915,24500,2000,"random_pos, range(40000;cl_3;cl_2_medium_strbow;bc_5_britain;dd_3;dd_3)",4000,4000,$MissionData_ss1_complex_test_10_new,$MissionData_tt1_complex_test_10_new,$MissionData_ss2_complex_test_10_new,$MissionData_tt2_complex_test_10_new,$MissionData_ss3_complex_test_15,$MissionData_tt3_complex_test_15,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_sec;7), tech(gun_main;7), tech(aim_control;5), tech(gun_layout;5), tech(gun_mech;5), tech(projectile_shell;5), tech(projectile_explosive;5) ","tech(armor_quality;7), tech(armor_forging;7), tech(hull_strength;7), tech(surv_internal;5), tech(engine_engine;5), tech(engine_boiler;5), tech(engine_special;5) ","tech(aim_control;10),
tech(aim_rangefinder;10), tech(tactics_comm;10), tech(engine_boiler;7), tech(engine_engine;7), tech(engine_special;7), tech(projectile_explosive;5) ",,,,,,,,,,,,1250000000,1625000000
complex_test_8,$MissionData_Name_complex_test_8,,,$MissionData_Goal_complex_test_8,$MissionData_Desc_complex_test_8,_GameTip_BattleshipsManeuver3,250:00,3750000000,"kill(50),
protect(50)","bb_4, bb_3, bb_2, bb_1, bc_3, bc_2, ca_3, cl_3_straightbow_tall, dd_3",,,1920,"bb_4(1;0.6), bb_3(1;0.6), bc_1_german(1;0.7), ca_3(1;1), cl_3_rambow_tall(1;1), dd_4(1;1), dd_3(2;1)  ",1923,28000,3000,"random_pos, no_retreat, daytime(daytime_morning), weather(weather_cloud)",4000,4000,$MissionData_ss1_complex_test_10_new,$MissionData_tt1_complex_test_10_new,$MissionData_ss2_complex_test_10_new,$MissionData_tt2_complex_test_10_new,$MissionData_ss1_complex_test_6,$MissionData_tt3_complex_test_8,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_sec;10),
tech(gun_main;10), 
tech(aim_control;10),
tech(aim_rangefinder;10),
tech(gun_layout;10),
 tech(gun_mech;10),
tech(projectile_shell;10), tech(projectile_explosive;10) ","tech(armor_quality;10),
tech(armor_forging;10),
tech(hull_strength;10),
tech(surv_internal;10),
tech(engine_engine;10), tech(engine_boiler;10), tech(engine_special;10) ",money(+850000000),,,,,,,,,,,,2687500000,3493800000
New_Mission_6,$MissionData_Name_New_Mission_6,,,$MissionData_Goal_New_Mission_6,$MissionData_Desc_New_Mission_6,Zara_Class_Cruiser,150:00,950000000,,"ca_5_italy_mission, ca_5_german_mission, ca_5_german_pocket, ca_5_german_pocket_big",2,,1922,"ca_3_german(1;1), ca_3_generic(2;0.75), dd_4(4;0.8)",1925,16000,3000,"no_retreat, random_pos, weather(weather_cloud)",5000,4000,$MissionData_ss1_New_Mission_1,$MissionData_tt1_New_Mission_6,$MissionData_ss2_complex_test_18,$MissionData_tt2_New_Mission_6,$MissionData_ss3_New_Mission_6,$MissionData_tt3_New_Mission_6,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_sec;15), tech(gun_main;15), tech(aim_control;15), tech(gun_mech;15), tech(aim_rangefinder;15)","tech(hull_cruiser;5), tech(armor_quality;10),
tech(armor_forging;10),
tech(hull_strength;10), 
tech(surv_internal;10),
tech(engine_engine;3), tech(engine_boiler;3), tech(engine_special;3) ","tech(gun_sec;15),
tech(engine_engine;10), tech(engine_boiler;10), tech(engine_special;10), tech(torpedo_prop;10), tech(torpedo_size;10), tech(torpedo_tubes;10)",,,,,,,,,,,,625000000,812500000
New_Mission_Patch_v14_1,$MissionData_Name_New_Mission_Patch_v14_1,,,$MissionData_Goal_New_Mission_Patch_v14_1,$MissionData_Desc_New_Mission_Patch_v14_1,Town_Class_Cruisers_2,150:00,3000000000,,"cl_5_britain_C_class, cl_5_britain_adv_treaty, cl_4_Modern_Generic_2, cl_5_dido, cl_6_dido, cl_5_britain_scout",,,1925,"bc_6_germany(1;0.66), cl_5_german_treaty(2;0.66), cl_5_german_treaty_fk(2;0.66)",1935,17000,3000,"no_retreat, country_player(britain), country_enemy(germany)",5000,4000,$MissionData_ss1_New_Mission_1,$MissionData_tt1_New_Mission_6,$MissionData_ss2_complex_test_18,$MissionData_tt2_New_Mission_6,$MissionData_ss3_New_Mission_6,$MissionData_tt3_New_Mission_6,$MissionData_ss1_complex_test_6,$MissionData_tt2_New_Mission_7,"tech(gun_sec;15), tech(gun_main;15), tech(aim_control;15), tech(gun_mech;15), tech(aim_rangefinder;15)","tech(hull_cruiser;5), tech(armor_quality;10),
tech(armor_forging;10),
tech(hull_strength;10), 
tech(surv_internal;10),
tech(engine_engine;3), tech(engine_boiler;3), tech(engine_special;3) ","tech(gun_sec;15),
tech(engine_engine;10), tech(engine_boiler;10), tech(engine_special;10), tech(torpedo_prop;10), tech(torpedo_size;10), tech(torpedo_tubes;10)",money(+1200000000),,,,,,,,,,,1875000000,2437500000
New_Mission_Patch_v14_4,$MissionData_Name_New_Mission_Patch_v14_4,,,$MissionData_Goal_New_Mission_Patch_v14_4,$MissionData_Desc_New_Mission_Patch_v14_4,Kirov_Class_Cruiser,150:00,1750000000,"kill(70;bb), protect(70)","ca_5_russian_exp, cl_4_russia_kirov, cl_5_russian_light, cl_5_armored_exp,cl_3_russia_var,cl_3_russia",,"ca_4_rurik_russia(1;0.8), dd_4_russia(3;1)",1917,"dd_us_flush(2;0.8),dd_us_flush(2;0.75), dd_us_flush(2;0.7), cl_3_usa_exp(1;1), ca_5_usa_large2(1;1),bb_2_usa_newyork_var(1;0.9), bb_2_usa_newyork_base_var(1;0.9), bb_2_usa_newyork_var2(1;1)",1920,17000,3000,"no_retreat, country_player(russia), country_enemy(usa)",5000,4000,$MissionData_ss1_New_Mission_1,$MissionData_tt1_New_Mission_6,$MissionData_ss2_complex_test_18,$MissionData_tt2_New_Mission_6,$MissionData_ss3_New_Mission_6,$MissionData_tt3_New_Mission_6,$MissionData_ss1_complex_test_6,$MissionData_tt2_New_Mission_7,"tech(gun_sec;15), tech(gun_main;15), tech(aim_control;15), tech(gun_mech;15), tech(aim_rangefinder;15)","tech(hull_cruiser;5), tech(armor_quality;10),
tech(armor_forging;10),
tech(hull_strength;10), 
tech(surv_internal;10),
tech(engine_engine;3), tech(engine_boiler;3), tech(engine_special;3) ","tech(gun_sec;15),
tech(engine_engine;10), tech(engine_boiler;10), tech(engine_special;10), tech(torpedo_prop;10), tech(torpedo_size;10), tech(torpedo_tubes;10)",money(+1200000000),,,,,,,,,,,1156300000,1503200000
New_Mission_18,$MissionData_Name_New_Mission_18,,,$MissionData_Goal_New_Mission_18,$MissionData_Desc_New_Mission_18,Mogami_Class_Cruiser,150:00,5100000000,kill(100),"bb_2_usa
, bb_3, bb_4, bb_4_generic",2,,1920,"bc_4_japan(1;1), bc_4_japan(1;0.5), ca_5_generic_3(2;1)",1945,22000,3000,"no_retreat, random_pos, daytime(daytime_morning), weather(weather_cloud)",4000,4000,$MissionData_ss1_complex_test_19,$MissionData_tt1_New_Mission_18,$MissionData_ss1_complex_test_6,$MissionData_tt2_complex_test_7,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_layout;15), tech(gun_sec;15), tech(gun_main;20), tech(aim_control;15), tech(gun_mech;15), tech(armor_quality;15), tech(engine_engine;15), tech(engine_boiler;15), tech(aim_rangefinder;30)",money(+110000000),,,,,,,,,,,,,4375000000,5687500000
complex_test_19,$MissionData_Name_complex_test_19,,,$MissionData_Goal_complex_test_19,$MissionData_Desc_complex_test_19,Yamato_Class_Battleship,250:00,10000000000,kill(70),"bb_5_mission, bb_5_iowa_mission, bb_5_bismarck_mission, bb_5_richelieu_mission, bb_5_kgeorge_mission, bb_6_littorio_mission, bb_6_soyuz_mission",2,,1920,"bb_3(1;1), bb_3(2;0.7), ca_3_generic(2;0.7), ca_3_german(3;0.7), dd_4(2;0.7), dd_3(3;0.7)",1925,33500,3000,"no_retreat, random_pos",4500,4500,$MissionData_ss1_complex_test_19,$MissionData_tt1_New_Mission_18,$MissionData_ss1_complex_test_6,$MissionData_tt2_complex_test_19,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_layout;15), tech(gun_sec;15), tech(gun_main;20), tech(aim_control;15), tech(gun_mech;15), tech(armor_quality;15), tech(engine_engine;15), tech(engine_boiler;15), tech(aim_rangefinder;10)",money(+3600000000),,,,,,,,,,,,,7812500000,10156300000
New_Mission_2,$MissionData_Name_New_Mission_2,,,$MissionData_Goal_New_Mission_2,$MissionData_Desc_New_Mission_2,_GameTip_Battleship_Firing2,280:00,9500000000,"kill(100;bb), protect(30;bb), protect(30;bc)","bb_4, bb_3, bb_2_britain, bc_4_britain",,"dd_4(5;0.8), dd_4(2;0.9)",1922,"bb_6(1;1), dd_4(2;1)",1950,38500,3000,"no_retreat, random_pos",4000,4000,$MissionData_ss1_complex_test_19,$MissionData_tt1_New_Mission_2,$MissionData_ss1_complex_test_6,$MissionData_tt2_complex_test_19,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_layout;15), tech(gun_sec;15), tech(gun_main;20), tech(aim_control;15), tech(gun_mech;15), tech(armor_quality;15), tech(engine_engine;15), tech(engine_boiler;15), tech(aim_rangefinder;10), tech(torpedo_size;2)",money(+3600000000),,,,,,,,,,,,,6875000000,8937500000
New_Mission_5,$MissionData_Name_New_Mission_5,,,$MissionData_Goal_New_Mission_5,$MissionData_Desc_New_Mission_5,Iowa_Class_Battleship2,250:00,8125000000,kill(100;bb),bb_5_iowa,1,,1930,bb_5(1;0.75),1950,38500,3000,random_pos,4000,4000,$MissionData_ss1_complex_test_19,$MissionData_tt1_New_Mission_2,$MissionData_ss1_complex_test_6,$MissionData_tt2_complex_test_19,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_layout;15), tech(gun_sec;15), tech(gun_main;20), tech(aim_control;15), tech(gun_mech;15), tech(armor_quality;15), tech(engine_engine;15), tech(engine_boiler;15), tech(aim_rangefinder;10), tech(torpedo_size;2)",money(+3600000000),,,,,,,,,,,,,6250000000,8125000000
New_Mission_7,$MissionData_Name_New_Mission_7,,,$MissionData_Goal_New_Mission_7,$MissionData_Desc_New_Mission_7,Tone_Class_Cruiser,250:00,5300000000,kill(100;bc),"ca_5_gen_mission, ca_5_german_mission, bc_5_usa",,dd_4(4;0.6),1930,"bc_5_japan(1;1), dd_4(5;1)",1950,38500,3000,"random_pos, country_enemy(japan), daytime(daytime_morning), weather(weather_cloud)",5000,5000,$MissionData_ss1_complex_test_19,$MissionData_tt1_New_Mission_2,$MissionData_ss1_complex_test_6,$MissionData_tt2_New_Mission_7,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_layout;15), tech(gun_sec;15), tech(gun_main;20), tech(aim_control;15), tech(gun_mech;15), tech(armor_quality;15), tech(engine_engine;15), tech(engine_boiler;15), tech(aim_rangefinder;10), tech(torpedo_size;2)",money(+1800000000),,,,,,,,,,,,,4062500000,5281300000
New_Mission_8,$MissionData_Name_New_Mission_8,,,$MissionData_Goal_New_Mission_8,$MissionData_Desc_New_Mission_8,_GameTip_ConningTower,250:00,9750000000,kill(100;bb),"bb_5_iowa, ca_5_german_mission, ca_5_italy_mission",,dd_4(4;1),1930,"bb_6(1;0.75), ca_5_generic_3(1;1), ca_5_generic_3(1;0.7), dd_2(4;1)",1950,38500,3000,"random_pos, weather(weather_cloud)",5000,5000,$MissionData_ss1_complex_test_19,$MissionData_tt1_New_Mission_2,$MissionData_ss1_complex_test_6,$MissionData_tt2_New_Mission_7,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_layout;15), tech(gun_sec;15), tech(gun_main;20), tech(aim_control;15), tech(gun_mech;15), tech(armor_quality;15), tech(engine_engine;15), tech(engine_boiler;15), tech(aim_rangefinder;10), tech(torpedo_size;2)",money(+2500000000),,,,,,,,,,,,,7500000000,9750000000
New_Mission_30,$MissionData_Name_New_Mission_30,,,$MissionData_Goal_New_Mission_30,$MissionData_Desc_New_Mission_30,German_cruiser_Deutschland,240:00,893800000,"protect(50), kill(100;tr), kill(100;bc)","ca_5_german_pocket, ca_5_german_pocket_big",,dd_5_nose_small_german(2;0.7),1925,"tr(4;0.4), tr(4;0.5), tr(2;0.7), tr(2;1), dd_5_nose_large_france(1;0.7), dd_5_nose_small_france(2;0.7),
bc_5_france(1;0.8)",1935,30000,4000,"no_retreat, 
weather(weather_cloud), daytime(daytime_evening), country_player(germany), country_enemy(france), range(36500;bc_5_france)",5000,5000,$MissionData_ss1_New_Mission_1,$MissionData_tt1_New_Mission_1,$MissionData_ss1_complex_test_5,$MissionData_tt1_complex_test_5,$MissionData_ss2_complex_test_18,$MissionData_tt3_complex_test_4,$MissionData_ss1_complex_test_6,$MissionData_tt3_complex_test_3,"tech(gun_sec;7), tech(gun_main;7), tech(aim_control;7), tech(gun_mech;7)","tech(projectile_shell;10), tech(projectile_explosive;10), tech(torpedo_tubes;7), tech(torpedo_prop;7), tech(torpedo_size;7)","tech(armor_quality;8), tech(hull_strength;5), tech(engine_engine;5), tech(engine_boiler;8), tech(engine_special;10) ",money(+700000000),,,,,,,,,,,687500000,893800000
New_Mission_28,$MissionData_Name_New_Mission_28,,,$MissionData_Goal_New_Mission_28,$MissionData_Desc_New_Mission_28,Richelieu_Battleship,320:00,11375000000,kill(100;bb),"bc_5_france, bc_4_france, bb_6_richelieu, bb_5_richelieu, bb_6_france, bb_5_france ,ca_5_generic_france, cl_4_Modern_Generic",,"dd_5_nose_large_france(2;0.66), dd_5_nose_small_france(3;0.7)",1930,"bb_7_bismarck(1;1), bc_5_germany(1;0.5), bc_4_german(2;0.5), ca_5_german(3;1),  dd_5_nose_large_german(2;0.5), dd_5_nose_small_german(6;0.5)",1930,30500,5000,"country_player(france), country_enemy(germany), range(55000;bc_5_germany;dd_5_nose_small_german;dd_5_nose_small_german), random_pos, no_retreat, daytime(daytime_morning), weather(weather_cloud)",4000,4000,$MissionData_ss1_complex_test_19,$MissionData_tt1_New_Mission_2,$MissionData_ss1_complex_test_6,$MissionData_tt2_New_Mission_28,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_layout;15), tech(gun_sec;15), tech(gun_main;20), tech(aim_control;15), tech(gun_mech;15), tech(armor_quality;15), tech(engine_engine;15), tech(engine_boiler;15), tech(aim_rangefinder;10), tech(torpedo_size;2)",money(+2500000000),,,,,,,,,,,,,8750000000,11375000000
New_Mission_9,$MissionData_Name_New_Mission_9,,,$MissionData_Goal_New_Mission_9,$MissionData_Desc_New_Mission_9,_GameTip_Yamato_battleship_explosion,90:00,8937500000,kill(100;dd),"bb_5_mission, bb_5_iowa_mission, bb_5_bismarck_mission, bb_5_richelieu_mission, bb_5_kgeorge_mission, bb_6_littorio_mission, bb_6_soyuz_mission",1,,1930,"dd_4(4;1), dd_4(4;0.5), dd_3(4;1)",1940,13500,500,"
no_retreat, daytime(daytime_morning), weather(weather_cloud)",6000,4000,$MissionData_ss1_target_practice_1,$MissionData_tt1_target_practice_1,$MissionData_ss2_target_practice_1,$MissionData_tt2_target_practice_1,$MissionData_ss3_target_practice_1,$MissionData_tt3_New_Mission_9,$MissionData_Goal_ironclad_3,$MissionData_Goal_ironclad_3,"tech(gun_sec;10), tech(aim_control;2), tech(aim_rangefinder;2), tech(gun_mech;2)","tech(gun_main;10), tech(aim_control;2), tech(aim_rangefinder;2), tech(gun_mech;2)","tech(gun_sec;3), tech(gun_main;3), tech(projectile_explosive;2),  tech(aim_control;5), tech(aim_rangefinder;5), tech(gun_mech;5)",,,,,,,,,,,,6875000000,8937500000
